#NMD        LOG(T)            dT            tHe3            t_smr      LOG(L/LSUN)    LOG(TE)    LOG(R/RSUN)    LOG(GI)        MCC       LOG(RHOc)     LOG(Tc)        Mec       LOG(ROec)     LOG(Tec)       H            He3          He4          C12          N14          O16          D            Li7          Be7          C13          N15          O17 
  23   0.3117498D+01   0.1000000D+02   0.1154247D+48   0.0000000D+00  0.16056E+01  0.36537E+01  0.10186E+01  0.00000E+00  0.10000E+01 -0.20556E+01  0.58910E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  24   0.3120799D+01   0.1000000D+02   0.1138147D+48   0.0000000D+00  0.15980E+01  0.36519E+01  0.10184E+01  0.00000E+00  0.10000E+01 -0.20552E+01  0.58911E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  25   0.3124075D+01   0.1000000D+02   0.1122552D+48   0.0000000D+00  0.15899E+01  0.36500E+01  0.10183E+01  0.00000E+00  0.10000E+01 -0.20548E+01  0.58912E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  26   0.3127326D+01   0.1000000D+02   0.1107458D+48   0.0000000D+00  0.15814E+01  0.36479E+01  0.10181E+01  0.00000E+00  0.10000E+01 -0.20545E+01  0.58913E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  27   0.3130554D+01   0.1000000D+02   0.1092860D+48   0.0000000D+00  0.15726E+01  0.36458E+01  0.10180E+01  0.00000E+00  0.10000E+01 -0.20541E+01  0.58915E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  28   0.3133757D+01   0.1000000D+02   0.1078747D+48   0.0000000D+00  0.15637E+01  0.36436E+01  0.10178E+01  0.00000E+00  0.10000E+01 -0.20538E+01  0.58916E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  29   0.3136937D+01   0.1000000D+02   0.1065103D+48   0.0000000D+00  0.15548E+01  0.36415E+01  0.10177E+01  0.00000E+00  0.10000E+01 -0.20534E+01  0.58917E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  30   0.3140094D+01   0.1000000D+02   0.1051908D+48   0.0000000D+00  0.15461E+01  0.36394E+01  0.10176E+01  0.00000E+00  0.10000E+01 -0.20531E+01  0.58918E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  31   0.3143228D+01   0.1000000D+02   0.1039139D+48   0.0000000D+00  0.15377E+01  0.36373E+01  0.10174E+01  0.00000E+00  0.10000E+01 -0.20528E+01  0.58919E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  32   0.3146340D+01   0.1000000D+02   0.1026769D+48   0.0000000D+00  0.15300E+01  0.36355E+01  0.10173E+01  0.00000E+00  0.10000E+01 -0.20524E+01  0.58920E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
