 modello        1300     massa, raggio, H, C, N, Fe
 9.14630E-02 7.84940E-02 1.21869E-01
 9.25891E-02 7.90381E-02 8.73891E-02
 9.37152E-02 7.95803E-02 8.61187E-02
 9.49664E-02 8.01810E-02 1.25141E-01
 9.65929E-02 8.09573E-02 1.20021E-01
 9.88451E-02 8.20256E-02 1.12101E-01
 1.01097E-01 8.30879E-02 1.15549E-01
 1.03099E-01 8.40264E-02 1.18743E-01
 1.05101E-01 8.49599E-02 1.21634E-01
 1.07103E-01 8.58886E-02 1.24398E-01
 1.09105E-01 8.68126E-02 1.27127E-01
 1.11107E-01 8.77322E-02 1.29807E-01
 1.13109E-01 8.86475E-02 1.32328E-01
 1.15111E-01 8.95587E-02 1.34774E-01
 1.17113E-01 9.04658E-02 1.37166E-01
 1.19115E-01 9.13691E-02 1.39647E-01
 1.21117E-01 9.22687E-02 1.41918E-01
 1.23118E-01 9.31646E-02 1.44520E-01
 1.25120E-01 9.40570E-02 1.46434E-01
 1.27122E-01 9.49461E-02 1.47345E-01
 1.29124E-01 9.58319E-02 1.49542E-01
 1.31126E-01 9.67147E-02 1.52011E-01
 1.33128E-01 9.75943E-02 1.53915E-01
 1.35130E-01 9.84711E-02 1.55803E-01
 1.37132E-01 9.93450E-02 1.57558E-01
 1.39134E-01 1.00216E-01 1.59221E-01
 1.41136E-01 1.01085E-01 1.60912E-01
 1.43138E-01 1.01950E-01 1.62593E-01
 1.45140E-01 1.02814E-01 1.64146E-01
 1.47142E-01 1.03675E-01 1.65651E-01
 1.49143E-01 1.04533E-01 1.67131E-01
 1.51145E-01 1.05390E-01 1.64733E-01
 1.53147E-01 1.06244E-01 1.67987E-01
 1.55149E-01 1.07096E-01 1.75148E-01
 1.57151E-01 1.07946E-01 1.78861E-01
 1.59153E-01 1.08793E-01 1.75862E-01
 1.61155E-01 1.09639E-01 1.72737E-01
 1.63157E-01 1.10483E-01 1.74773E-01
 1.66160E-01 1.11744E-01 1.76653E-01
 1.69163E-01 1.13003E-01 1.79658E-01
 1.71165E-01 1.13840E-01 1.80387E-01
 1.74168E-01 1.15092E-01 1.82146E-01
 1.77170E-01 1.16341E-01 1.83828E-01
 1.79172E-01 1.17172E-01 1.84463E-01
 1.81174E-01 1.18001E-01 1.85337E-01
 1.83176E-01 1.18828E-01 1.85913E-01
 1.86179E-01 1.20067E-01 1.87400E-01
 1.89182E-01 1.21303E-01 1.88820E-01
 1.91184E-01 1.22126E-01 1.88999E-01
 1.94187E-01 1.23357E-01 1.90327E-01
 1.97190E-01 1.24586E-01 1.91592E-01
 1.99192E-01 1.25404E-01 1.91880E-01
 2.01444E-01 1.26322E-01 1.92569E-01
 2.03946E-01 1.27341E-01 1.93305E-01
 2.06449E-01 1.28359E-01 1.94086E-01
 2.08951E-01 1.29375E-01 1.94869E-01
 2.11453E-01 1.30390E-01 1.95472E-01
 2.13956E-01 1.31403E-01 1.95806E-01
 2.16458E-01 1.32415E-01 1.96206E-01
 2.18961E-01 1.33426E-01 1.96860E-01
 2.21463E-01 1.34435E-01 1.97444E-01
 2.23965E-01 1.35444E-01 1.97962E-01
 2.26468E-01 1.36451E-01 1.98388E-01
 2.28970E-01 1.37457E-01 1.98840E-01
 2.31222E-01 1.38362E-01 1.99200E-01
 2.33224E-01 1.39165E-01 1.99144E-01
 2.36227E-01 1.40369E-01 1.99677E-01
 2.40231E-01 1.41973E-01 2.00366E-01
 2.44235E-01 1.43574E-01 2.00817E-01
 2.48239E-01 1.45173E-01 2.01347E-01
 2.51492E-01 1.46472E-01 2.01693E-01
 2.53994E-01 1.47470E-01 2.01727E-01
 2.56497E-01 1.48467E-01 2.01898E-01
 2.58999E-01 1.49464E-01 2.02026E-01
 2.61502E-01 1.50461E-01 2.02190E-01
 2.64004E-01 1.51457E-01 2.02366E-01
 2.66506E-01 1.52453E-01 2.03386E-01
 2.69009E-01 1.53448E-01 2.02667E-01
 2.71511E-01 1.54443E-01 2.04155E-01
 2.74014E-01 1.55438E-01 2.02986E-01
 2.76516E-01 1.56432E-01 2.00496E-01
 2.79018E-01 1.57426E-01 2.02737E-01
 2.81521E-01 1.58421E-01 2.02837E-01
 2.84023E-01 1.59415E-01 2.02897E-01
 2.86526E-01 1.60409E-01 2.02923E-01
 2.89028E-01 1.61403E-01 2.02962E-01
 2.91530E-01 1.62397E-01 2.02946E-01
 2.94033E-01 1.63391E-01 2.02919E-01
 2.96535E-01 1.64385E-01 2.02895E-01
 2.99038E-01 1.65380E-01 2.02699E-01
 3.02166E-01 1.66623E-01 2.02687E-01
 3.05919E-01 1.68115E-01 2.02711E-01
 3.09673E-01 1.69608E-01 2.02626E-01
 3.13427E-01 1.71101E-01 2.02552E-01
 3.17180E-01 1.72596E-01 2.02401E-01
 3.20934E-01 1.74091E-01 2.02236E-01
 3.24687E-01 1.75588E-01 2.02090E-01
 3.28441E-01 1.77086E-01 2.01927E-01
 3.32195E-01 1.78585E-01 2.01749E-01
 3.35948E-01 1.80086E-01 2.01559E-01
 3.39702E-01 1.81588E-01 2.01358E-01
 3.43455E-01 1.83092E-01 2.01131E-01
 3.47209E-01 1.84599E-01 2.00916E-01
 3.50963E-01 1.86107E-01 2.00709E-01
 3.54716E-01 1.87617E-01 2.00460E-01
 3.58470E-01 1.89130E-01 2.00202E-01
 3.62223E-01 1.90645E-01 1.99942E-01
 3.65977E-01 1.92163E-01 1.99674E-01
 3.69731E-01 1.93684E-01 1.99402E-01
 3.73484E-01 1.95207E-01 1.99112E-01
 3.77238E-01 1.96734E-01 1.98836E-01
 3.80992E-01 1.98263E-01 1.98566E-01
 3.84745E-01 1.99796E-01 1.98262E-01
 3.88499E-01 2.01332E-01 1.97951E-01
 3.92252E-01 2.02872E-01 1.97639E-01
 3.96006E-01 2.04415E-01 1.97319E-01
 3.99760E-01 2.05963E-01 1.96992E-01
 4.03513E-01 2.07514E-01 1.96648E-01
 4.07267E-01 2.09069E-01 1.96311E-01
 4.11020E-01 2.10629E-01 1.95977E-01
 4.14774E-01 2.12193E-01 1.95615E-01
 4.18528E-01 2.13762E-01 1.95246E-01
 4.22281E-01 2.15335E-01 1.94875E-01
 4.26035E-01 2.16913E-01 1.94489E-01
 4.29788E-01 2.18496E-01 1.94108E-01
 4.33542E-01 2.20085E-01 1.93731E-01
 4.37296E-01 2.21679E-01 1.93330E-01
 4.41049E-01 2.23278E-01 1.92914E-01
 4.44803E-01 2.24883E-01 1.92506E-01
 4.48557E-01 2.26494E-01 1.92101E-01
 4.52310E-01 2.28111E-01 1.91673E-01
 4.56064E-01 2.29734E-01 1.91238E-01
 4.59817E-01 2.31363E-01 1.90801E-01
 4.63571E-01 2.32999E-01 1.90349E-01
 4.67325E-01 2.34642E-01 1.89899E-01
 4.71078E-01 2.36292E-01 1.89450E-01
 4.74832E-01 2.37949E-01 1.88980E-01
 4.78585E-01 2.39613E-01 1.88665E-01
 4.81713E-01 2.41004E-01 1.88294E-01
 4.84216E-01 2.42122E-01 1.87773E-01
 4.86718E-01 2.43243E-01 1.87448E-01
 4.89221E-01 2.44368E-01 1.87119E-01
 4.91723E-01 2.45496E-01 1.86782E-01
 4.94225E-01 2.46628E-01 1.86436E-01
 4.96728E-01 2.47764E-01 1.86095E-01
 4.99230E-01 2.48903E-01 1.85553E-01
 5.02358E-01 2.50334E-01 1.85153E-01
 5.06112E-01 2.52057E-01 1.84784E-01
 5.09866E-01 2.53790E-01 1.84246E-01
 5.13619E-01 2.55532E-01 1.83704E-01
 5.17373E-01 2.57283E-01 1.83144E-01
 5.21126E-01 2.59044E-01 1.82577E-01
 5.24880E-01 2.60815E-01 1.82003E-01
 5.28634E-01 2.62596E-01 1.81598E-01
 5.31762E-01 2.64088E-01 1.81142E-01
 5.34264E-01 2.65287E-01 1.80542E-01
 5.36766E-01 2.66491E-01 1.80142E-01
 5.39269E-01 2.67699E-01 1.79735E-01
 5.41771E-01 2.68913E-01 1.79329E-01
 5.44274E-01 2.70132E-01 1.78922E-01
 5.46776E-01 2.71356E-01 1.78504E-01
 5.49278E-01 2.72585E-01 1.78079E-01
 5.51781E-01 2.73819E-01 1.77655E-01
 5.54283E-01 2.75059E-01 1.77229E-01
 5.56786E-01 2.76304E-01 1.76793E-01
 5.59288E-01 2.77555E-01 1.76353E-01
 5.61790E-01 2.78812E-01 1.75909E-01
 5.64293E-01 2.80074E-01 1.75462E-01
 5.66795E-01 2.81342E-01 1.75011E-01
 5.69298E-01 2.82615E-01 1.74553E-01
 5.71800E-01 2.83895E-01 1.74096E-01
 5.74302E-01 2.85181E-01 1.73638E-01
 5.76805E-01 2.86473E-01 1.73174E-01
 5.79307E-01 2.87772E-01 1.72707E-01
 5.81810E-01 2.89077E-01 1.72241E-01
 5.84312E-01 2.90388E-01 1.71773E-01
 5.86815E-01 2.91706E-01 1.71306E-01
 5.89317E-01 2.93030E-01 1.70838E-01
 5.91819E-01 2.94362E-01 1.70372E-01
 5.94322E-01 2.95700E-01 1.69908E-01
 5.96824E-01 2.97045E-01 1.69445E-01
 5.99327E-01 2.98398E-01 1.68984E-01
 6.01829E-01 2.99757E-01 1.68525E-01
 6.04331E-01 3.01124E-01 1.68067E-01
 6.06834E-01 3.02499E-01 1.67612E-01
 6.09336E-01 3.03881E-01 1.67159E-01
 6.11839E-01 3.05270E-01 1.66707E-01
 6.14341E-01 3.06668E-01 1.66256E-01
 6.16843E-01 3.08073E-01 1.65806E-01
 6.19346E-01 3.09487E-01 1.65355E-01
 6.21848E-01 3.10908E-01 1.64904E-01
 6.24351E-01 3.12338E-01 1.64452E-01
 6.26853E-01 3.13776E-01 1.63998E-01
 6.29355E-01 3.15223E-01 1.63542E-01
 6.31858E-01 3.16679E-01 1.63082E-01
 6.34360E-01 3.18143E-01 1.62620E-01
 6.36863E-01 3.19617E-01 1.62153E-01
 6.39365E-01 3.21099E-01 1.61682E-01
 6.41867E-01 3.22591E-01 1.61207E-01
 6.44370E-01 3.24092E-01 1.60727E-01
 6.46872E-01 3.25603E-01 1.60242E-01
 6.49375E-01 3.27124E-01 1.59752E-01
 6.51877E-01 3.28654E-01 1.59257E-01
 6.54380E-01 3.30195E-01 1.58756E-01
 6.56882E-01 3.31745E-01 1.58250E-01
 6.59384E-01 3.33307E-01 1.57739E-01
 6.61887E-01 3.34879E-01 1.57221E-01
 6.64389E-01 3.36461E-01 1.56698E-01
 6.66892E-01 3.38055E-01 1.56169E-01
 6.69394E-01 3.39659E-01 1.55635E-01
 6.71896E-01 3.41276E-01 1.55095E-01
 6.74399E-01 3.42903E-01 1.54549E-01
 6.76901E-01 3.44543E-01 1.53998E-01
 6.79404E-01 3.46194E-01 1.53443E-01
 6.81906E-01 3.47858E-01 1.52881E-01
 6.84408E-01 3.49534E-01 1.52314E-01
 6.86911E-01 3.51223E-01 1.51741E-01
 6.89413E-01 3.52925E-01 1.51163E-01
 6.91916E-01 3.54639E-01 1.50579E-01
 6.94418E-01 3.56368E-01 1.49989E-01
 6.96920E-01 3.58109E-01 1.49393E-01
 6.99423E-01 3.59865E-01 1.48792E-01
 7.01925E-01 3.61635E-01 1.48185E-01
 7.04428E-01 3.63419E-01 1.47572E-01
 7.06930E-01 3.65218E-01 1.46954E-01
 7.09432E-01 3.67032E-01 1.46330E-01
 7.11935E-01 3.68862E-01 1.45701E-01
 7.14437E-01 3.70707E-01 1.45066E-01
 7.16940E-01 3.72567E-01 1.44425E-01
 7.19442E-01 3.74444E-01 1.43779E-01
 7.21945E-01 3.76338E-01 1.43127E-01
 7.24447E-01 3.78248E-01 1.42470E-01
 7.26949E-01 3.80175E-01 1.41807E-01
 7.29452E-01 3.82120E-01 1.41138E-01
 7.31954E-01 3.84083E-01 1.40464E-01
 7.34457E-01 3.86064E-01 1.39784E-01
 7.36959E-01 3.88064E-01 1.39098E-01
 7.39461E-01 3.90083E-01 1.38406E-01
 7.41964E-01 3.92121E-01 1.37709E-01
 7.44466E-01 3.94179E-01 1.37006E-01
 7.46969E-01 3.96258E-01 1.36297E-01
 7.49471E-01 3.98357E-01 1.35583E-01
 7.51973E-01 4.00477E-01 1.34863E-01
 7.54476E-01 4.02619E-01 1.34137E-01
 7.56978E-01 4.04783E-01 1.33405E-01
 7.59481E-01 4.06969E-01 1.32667E-01
 7.61983E-01 4.09179E-01 1.31924E-01
 7.64485E-01 4.11412E-01 1.31175E-01
 7.66988E-01 4.13669E-01 1.30420E-01
 7.69490E-01 4.15951E-01 1.29659E-01
 7.71993E-01 4.18258E-01 1.28892E-01
 7.74495E-01 4.20591E-01 1.28119E-01
 7.76997E-01 4.22951E-01 1.27341E-01
 7.79500E-01 4.25337E-01 1.26556E-01
 7.82002E-01 4.27752E-01 1.25765E-01
 7.84505E-01 4.30195E-01 1.24969E-01
 7.87007E-01 4.32666E-01 1.24166E-01
 7.89510E-01 4.35168E-01 1.23357E-01
 7.92012E-01 4.37700E-01 1.22542E-01
 7.94514E-01 4.40264E-01 1.21721E-01
 7.97017E-01 4.42860E-01 1.20892E-01
 7.99519E-01 4.45488E-01 1.20058E-01
 8.02022E-01 4.48151E-01 1.19217E-01
 8.04524E-01 4.50848E-01 1.18370E-01
 8.07026E-01 4.53581E-01 1.17516E-01
 8.09529E-01 4.56350E-01 1.16656E-01
 8.12031E-01 4.59157E-01 1.15790E-01
 8.14534E-01 4.62003E-01 1.14918E-01
 8.17036E-01 4.64888E-01 1.14039E-01
 8.19538E-01 4.67814E-01 1.13153E-01
 8.22041E-01 4.70781E-01 1.12261E-01
 8.24543E-01 4.73792E-01 1.11363E-01
 8.27046E-01 4.76848E-01 1.10458E-01
 8.29548E-01 4.79949E-01 1.09546E-01
 8.32050E-01 4.83097E-01 1.08627E-01
 8.34553E-01 4.86293E-01 1.07702E-01
 8.37055E-01 4.89539E-01 1.06770E-01
 8.39558E-01 4.92837E-01 1.05831E-01
 8.42060E-01 4.96188E-01 1.04886E-01
 8.44562E-01 4.99594E-01 1.03933E-01
 8.47065E-01 5.03056E-01 1.02799E-01
 8.49567E-01 5.06577E-01 1.01588E-01
 8.52070E-01 5.10158E-01 1.00512E-01
 8.54572E-01 5.13802E-01 9.94346E-02
 8.57075E-01 5.17510E-01 9.83224E-02
 8.59577E-01 5.21286E-01 9.71978E-02
 8.62079E-01 5.25132E-01 9.60524E-02
 8.64582E-01 5.29050E-01 9.48660E-02
 8.67084E-01 5.33042E-01 9.36532E-02
 8.69587E-01 5.37112E-01 9.23991E-02
 8.72089E-01 5.41263E-01 9.11061E-02
 8.74591E-01 5.45499E-01 8.97615E-02
 8.77094E-01 5.49821E-01 8.83676E-02
 8.79596E-01 5.54235E-01 8.69221E-02
 8.82099E-01 5.58744E-01 8.54433E-02
 8.84601E-01 5.63352E-01 8.39330E-02
 8.87103E-01 5.68065E-01 8.24259E-02
 8.89606E-01 5.72886E-01 8.09360E-02
 8.92108E-01 5.77820E-01 7.94663E-02
 8.94611E-01 5.82873E-01 7.80649E-02
 8.97113E-01 5.88051E-01 7.66818E-02
 8.99615E-01 5.93358E-01 7.53947E-02
 9.01961E-01 5.98453E-01 7.41946E-02
 9.04464E-01 6.04038E-01 7.29831E-02
 9.07123E-01 6.10121E-01 7.17049E-02
 9.09625E-01 6.16011E-01 7.05156E-02
 9.12128E-01 6.22065E-01 6.93347E-02
 9.14630E-01 6.28291E-01 6.81482E-02
 9.17132E-01 6.34697E-01 6.69647E-02
 9.19322E-01 6.40448E-01 6.59071E-02
 9.21199E-01 6.45508E-01 6.49990E-02
 9.22763E-01 6.49806E-01 6.42317E-02
 9.24327E-01 6.54204E-01 6.34605E-02
 9.26204E-01 6.59586E-01 6.25366E-02
 9.27768E-01 6.64163E-01 6.17458E-02
 9.29019E-01 6.67899E-01 6.11167E-02
 9.30270E-01 6.71698E-01 6.04759E-02
 9.31646E-01 6.75954E-01 5.97762E-02
 9.33148E-01 6.80685E-01 5.90004E-02
 9.34399E-01 6.84696E-01 5.83531E-02
 9.35650E-01 6.88793E-01 5.76968E-02
 9.37152E-01 6.93797E-01 5.69137E-02
 9.38403E-01 6.98044E-01 5.62454E-02
 9.39654E-01 7.02387E-01 5.55834E-02
 9.41155E-01 7.07696E-01 5.47754E-02
 9.42407E-01 7.12207E-01 5.40980E-02
 9.43408E-01 7.15886E-01 5.35490E-02
 9.44409E-01 7.19625E-01 5.30004E-02
 9.45410E-01 7.23423E-01 5.24434E-02
 9.46410E-01 7.27284E-01 5.18854E-02
 9.47411E-01 7.31209E-01 5.13187E-02
 9.48412E-01 7.35201E-01 5.07494E-02
 9.49413E-01 7.39261E-01 5.01707E-02
 9.50414E-01 7.43391E-01 4.95876E-02
 9.51415E-01 7.47595E-01 4.89942E-02
 9.52416E-01 7.51874E-01 4.83944E-02
 9.53417E-01 7.56232E-01 4.77829E-02
 9.54418E-01 7.60670E-01 4.71628E-02
 9.55419E-01 7.65192E-01 4.65294E-02
 9.56420E-01 7.69801E-01 4.58850E-02
 9.57421E-01 7.74501E-01 4.52242E-02
 9.58422E-01 7.79294E-01 4.45480E-02
 9.59423E-01 7.84184E-01 4.38514E-02
 9.60424E-01 7.89175E-01 4.31405E-02
 9.61425E-01 7.94272E-01 4.24103E-02
 9.62426E-01 7.99479E-01 4.16671E-02
 9.63427E-01 8.04800E-01 4.09037E-02
 9.64428E-01 8.10240E-01 4.01296E-02
 9.65429E-01 8.15804E-01 3.93363E-02
 9.66430E-01 8.21499E-01 3.85371E-02
 9.67431E-01 8.27330E-01 3.77244E-02
 9.68432E-01 8.33303E-01 3.69091E-02
 9.69182E-01 8.37866E-01 3.62985E-02
 9.69683E-01 8.40966E-01 3.59076E-02
 9.70308E-01 8.44904E-01 3.54000E-02
 9.71059E-01 8.49705E-01 3.48012E-02
 9.71810E-01 8.54601E-01 3.42091E-02
 9.72467E-01 8.58960E-01 3.37202E-02
 9.73092E-01 8.63193E-01 3.33045E-02
 9.73687E-01 8.67272E-01 3.30122E-02
 9.74187E-01 8.70763E-01 3.30021E-02
 9.74688E-01 8.74302E-01 3.33441E-02
 9.75188E-01 8.77887E-01 3.45259E-02
 9.75689E-01 8.81517E-01 3.71010E-02
 9.76189E-01 8.85186E-01 4.30824E-02
 9.76690E-01 8.88878E-01 5.20525E-02
 9.77190E-01 8.92574E-01 7.24735E-02
 9.77565E-01 8.95326E-01 9.66559E-02
 9.77816E-01 8.97126E-01 1.28102E-01
 9.77972E-01 8.98239E-01-5.02369E-02
 9.78011E-01 8.98515E-01-1.50206E-01
 9.78027E-01 8.98631E-01 9.16318E-01
 9.78082E-01 8.99008E-01 3.28692E-01
 9.78144E-01 8.99435E-01 5.43179E-02
 9.78426E-01 9.01371E-01 5.39678E-02
 9.78866E-01 9.04412E-01 5.31832E-02
 9.79140E-01 9.06325E-01-3.21621E-01
 9.79240E-01 9.07034E-01-1.29933E+00
 9.79242E-01 9.07045E-01 1.09249E+01
 9.79243E-01 9.07053E-01 1.05884E-01
 9.79507E-01 9.09244E-01 3.95902E-02
 9.79802E-01 9.11693E-01 2.99879E-02
 9.79864E-01 9.12213E-01 4.81756E-02
 9.80081E-01 9.14027E-01 3.22869E-02
 bordi....          1171         538
-7.67484E-08
-2.68019E-07
-4.97061E-07
-9.20362E-07
-1.53791E-06
-2.85389E-06
-4.86816E-06
-6.63199E-06
-8.14543E-06
-1.04154E-05
-1.34416E-05
-1.64674E-05
-2.03014E-05
-2.49432E-05
-3.19039E-05
-4.11812E-05
-5.04543E-05
-6.15914E-05
-7.45896E-05
-9.40714E-05
-1.20018E-04
-1.45932E-04
-1.75009E-04
-2.23328E-04
-2.87574E-04
-3.67593E-04
-4.81424E-04
-6.12710E-04
-7.43115E-04
-9.44218E-04
-1.22078E-03
-1.52784E-03
-1.88398E-03
-2.29903E-03
-2.78084E-03
-3.22301E-03
-3.59153E-03
-4.00925E-03
-4.47059E-03
-4.88757E-03
-5.26325E-03
-5.60044E-03
-5.98786E-03
-6.38286E-03
-6.73763E-03
-7.14046E-03
-7.55087E-03
-7.93533E-03
-8.29400E-03
-8.62699E-03
-8.93448E-03
